,Date,Timeseries ID,ID,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
684,2016-07-16,0,AGIA TRIADA,1079.2101393568053,1079.3127542815323,1076.4788380890968,1082.574795277865,1082.5660201159708,1082.2555821784174,1084.1412379262797,1079.563235583449,1083.9673084380177,1188.9122146002858,1187.9863996565032,1119.9987013560865,1085.695571736507,1085.1569865007748,1084.0872827634323,1091.938497317318,1096.974604631945,1098.1489682386489,1100.3342864626454,1099.9060967257335,1099.6070922573974,1090.8360360286683,1079.8803691946257,1080.5260540308682
685,2016-07-17,0,AGIA TRIADA,969.3340536697308,793.3961094444063,799.5253970065163,811.6516031845285,804.8690519983669,803.83095716536,805.3709410079935,802.8527840786525,812.0132894301883,1083.8096813930829,1084.2022378729143,1085.2990865515144,1088.824486803156,1089.3819835682978,1089.9149039786262,1089.244413582585,1089.108721489287,1086.4145606927418,1088.3391425491466,1087.1123681242073,992.4606049313584,983.895237518689,986.4531951776704,990.322354098692
686,2016-07-18,0,AGIA TRIADA,1085.3625035537193,940.1425420617514,947.2019093899216,943.8979893885568,841.6129197384428,791.5059128064186,795.9739804773692,797.4439284657544,802.6716152829488,811.8536086662832,904.7928556134204,1075.1346331285329,1077.1516382360023,1076.9099926637978,1081.3603920012713,1082.292484831391,1077.5673844004098,1077.038719323186,1077.5903646376369,1141.0955732737848,1145.45567751014,1148.3509504204392,1148.119691610976,1147.5111314169365
687,2016-07-19,0,AGIA TRIADA,1119.4677145808394,1117.0794351111597,1122.9864288325998,1125.5808968248152,1124.515236658796,1124.2524357676432,1127.4272057647663,1124.1337263323028,1128.8906922356414,806.0945544112247,912.6241987226376,1114.6535017588849,1115.8098513262128,1111.522291791825,1113.3448797853412,1112.704735779516,1110.8148889196557,1110.8338607854407,1110.7083245975698,1109.9928791223958,1110.2399163876769,1111.2653463679287,1113.1517555162918,1118.8962398096266
688,2016-07-20,0,AGIA TRIADA,3017.1946883641544,3120.361259700337,3102.8669879769145,3096.750452228697,3076.891649022804,3077.685433572045,3088.480652123644,3086.712672173865,3089.434501910896,1134.302990540461,1149.6494801999006,2261.854718133013,2598.60444677266,2615.318589622784,2615.3370374629726,2586.035820622472,2632.566107651635,2633.8870561752897,2622.5361553677403,2627.4649615797503,2618.735342173477,2619.6068782004672,2621.273450251853,2615.7418913925894
689,2016-07-21,0,AGIA TRIADA,1852.783783295328,1858.581040970068,1797.8453747114036,1799.9689347806907,1797.6336712947425,1800.6759368869066,1806.9893801985231,1776.9271246267954,1755.3431892214128,3075.3729048645773,2284.6220559120625,2167.5978514489107,2174.5769018827805,2167.1788789715088,2149.684586385968,2159.0291058701105,2159.455146896713,1993.4585628194309,1880.2713113284904,1875.649356331172,1882.021371820081,1887.6920398358864,1885.5485491457016,1866.3838548935496
690,2016-07-22,0,AGIA TRIADA,2439.5797175997363,2694.9302592890085,2693.813853872892,2694.689868599156,2699.7454029493333,2704.0167735032483,2709.4868354398445,2701.603748546476,2700.633091447356,1759.920963399288,2190.244199505359,2312.06691566013,2313.372896769554,2311.803300856321,2316.061293349004,2322.351453127273,2310.5567271003274,2309.1084441685275,2307.259716787277,2306.0882967109355,2307.4045747098794,1780.5473466168778,2255.5447293345023,2354.041109364737
691,2016-07-23,0,AGIA TRIADA,1677.8765466300931,1669.9017731079898,1667.397026029636,1668.364319136326,1670.4841292361612,1675.06462737507,1706.0869638366248,1908.228562025632,1901.702002925197,1924.286307726943,1680.8677186002703,1683.7860856295918,1686.2059715309726,1687.7828893915344,1684.663992996186,1686.9932593569624,1687.6549156580415,1688.900920766768,1680.1708539631225,1682.476355215749,1684.355780980167,1681.589550980339,1682.4966372085098,1687.1784581215716
692,2016-07-24,0,AGIA TRIADA,2007.519761584148,2015.9614922665987,1998.728923640419,2003.1514642891004,2013.459952086373,2012.569267332872,2021.3264829097727,2106.14310229442,2143.634805192191,2002.171595792724,2012.074344630195,2012.3846937374867,2011.343109584068,2007.6804401379736,2005.157531924878,2003.651867242657,2005.8870048382987,2009.21774347524,2003.666391507524,1995.4207699766548,1996.8761328804044,1999.959734954124,1994.7077255200848,2002.2856625644336
693,2016-07-25,0,AGIA TRIADA,2178.298950748506,2180.4956450458744,2181.517764465427,2168.583406340226,2187.0195202035425,2186.291143324677,2183.709283249841,2189.2223587527424,2188.849077045697,2142.8413239495303,2176.620847431893,2200.766139680816,2186.531476255735,2182.8307112839443,2186.474505052962,2189.263189766684,2185.206967844684,2189.2529843185093,2191.311947362661,2181.3855448923323,2182.601827806619,2178.309539772836,2179.0804174141444,2173.330681474948
694,2016-07-26,0,AGIA TRIADA,2127.0309038139435,2272.170024057894,2383.353085225398,2385.3737588108597,2385.485901457168,2384.315977277629,2393.201776692927,2390.414278757968,2386.044406301201,2196.516211382167,2180.307449513425,2188.207832107856,2158.200581821436,2156.951291873871,2148.613688301866,2139.0754476331044,2137.23816098956,2133.4169188390047,2116.221839184783,2122.99021515765,2082.0628134046947,2008.0769314283807,2042.1185658424165,2126.751039687427
695,2016-07-27,0,AGIA TRIADA,2283.7436473595126,2290.637118963637,2299.6457038901904,2292.0144733177126,2296.3998021491884,2290.8562048515,2296.277039858429,2366.8655641226205,2388.5074123205573,2305.735431514456,2275.8723393395035,2281.2097811495178,2279.90771641138,2281.9538609003093,2289.85974208237,2270.7239517811627,2274.147918994988,2282.8648283467605,2302.281699744088,2288.7248241274224,2288.094236495267,2289.2496707748683,2287.9073356911654,2286.8883378409905
696,2016-07-28,0,AGIA TRIADA,2384.201523362892,2387.378711294484,2405.5484818311484,2425.7022520189616,2394.313172435017,2385.6524654106,2384.829946892296,2391.2212054721085,2498.082865380003,2399.1947547121727,2394.2738940376275,2407.27949981696,2416.395256255491,2415.187227608511,2412.0864857766737,2409.3892898539048,2412.061013311696,2404.1704354910617,2403.4068834209447,2402.2897249763946,2403.4699260973903,2400.863545026958,2397.1582980713256,2406.06809005368
697,2016-07-29,0,AGIA TRIADA,2579.927533350421,2513.610369942965,2543.7065843648456,2555.696897706236,2555.094146904669,2554.482274467738,2561.7019264743435,2664.097820593081,2683.550977436979,2579.1742655107573,2570.5694929664783,2572.0113402848338,2592.353561422089,2591.9985050059136,2594.9975797141324,2591.5328115227617,2604.771773561581,2591.9508371189686,2602.7428209640934,2600.6386694324747,2601.208780967811,2599.0840995618546,2602.341672877369,2595.3888799639685
698,2016-07-30,0,AGIA TRIADA,3502.5851427254934,3515.981189549441,3512.9921130957123,3533.024486396592,3521.65409932746,3514.603163611516,3533.696008716038,3328.757067898711,3272.8960197108195,2795.628824529379,3401.750658542287,3549.5502384344304,3560.467884120602,3564.0331832338206,3560.193216665466,3554.9299007542404,3551.3378136584915,3550.1503721402205,3552.02180309027,3551.6278323486504,3559.596212942475,3555.165606982984,3543.1738102105023,3506.393324691862
699,2016-07-31,0,AGIA TRIADA,2830.464098702932,2817.4367552143435,2823.2909702136058,2820.73293836681,2818.916534733122,2816.1329038339527,2829.872949076116,2814.2710029931595,2809.0514549626814,2966.0811731765098,2840.20587145896,2835.93824679348,2846.921169374431,2839.026757163223,2846.436971388509,2801.625625393403,2778.4727628139344,2786.237894823821,2779.038362216701,2777.1446263837474,2776.1632759269683,2777.38527097563,2768.632139147428,2774.31969406814
700,2016-08-01,0,AGIA TRIADA,1237.3116702681752,1245.9962255675332,1247.3904660382252,1251.2144805583018,1249.926463435492,1248.77112948961,1256.3813993757385,1298.7371729786632,1388.9827297051495,2170.9295800202385,1237.6275635438635,1216.6626842412193,1215.668696544161,1212.9258206675763,1217.4153909143474,1234.2243696853982,1238.6163358054775,1239.5830455363275,1241.2028289295454,1239.8285428699348,1239.261374552916,1241.3001853504604,1242.6885920133484,1242.1491071159164
701,2016-08-02,0,AGIA TRIADA,1478.2873197355082,2366.716229426386,2626.535960185169,2620.840035452084,1720.4125344174813,797.1556811342192,795.0982476880118,792.3278344823207,796.1082745941121,1392.642088004264,1396.7983388940302,1394.436785457688,1371.3624649136236,1362.5852267205896,1384.496110084145,1410.6538870649483,1404.2198801578636,1400.6392337200657,1402.3302715456791,1402.1651446277845,1397.882591424513,1397.6444495822684,1397.269350949246,1403.036194287674
702,2016-08-03,0,AGIA TRIADA,796.224198846801,648.6300533306255,526.9577659857189,526.7766216701086,523.4839729487214,520.6966376337374,524.7214846622004,523.5063837341612,521.0866158221852,794.8540929507094,798.4523263287259,795.1062067569455,797.0823556950878,809.1229012478244,813.1342978915822,805.9851944891975,800.7594159353381,796.0704480315142,797.516799521098,802.9262038662629,805.7360130833057,813.1162928506374,807.3746594745843,798.5451234616069
703,2016-08-04,0,AGIA TRIADA,527.6751673977573,525.4153360930056,522.5650657745954,573.4975443534173,592.1789895131312,599.8279223625265,600.2467233274864,572.0194573303551,187.66319941103788,524.9056642649235,527.9837972349651,528.8732363454228,534.2989092920952,535.185272607016,535.8292587184278,534.8171802175258,535.614624872443,533.8220678616531,535.3155198322531,533.0332129174502,531.316211148949,532.0892819638428,531.6405552078924,528.9888359154892
704,2016-08-05,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,2016-08-06,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,2016-08-07,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,2016-08-08,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,2016-08-09,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
